country,year,gender,age,suicides_no,population,suicides/100k pop,gdp_for_year,gdp_per_capita,hdi_for_year,total_suicides_year,total_population_year,suicides_to_population_ratio,suicides_to_population_ratio_discretize,gdp_category,gender_encoded,suicides_no_zscore,population_zscore,suicides_to_population_ratio_zscore,gdp_for_year_zscore,gdp_per_capita_zscore,hdi_for_year_zscore,total_suicides_year_category
Romania,1996,female,75+ years,39,531400,7.34,37182938696,1738,0.69,2828,21397300,7.339104252916823e-05,Very High,Low,0,-0.6598683660731235,-1.6604362193092543,-0.4606182761369364,-0.8570857524157499,-0.8551935649009048,-1.0599263670062498,1001-3000
Romania,1996,female,35-54 years,177,2926100,6.05,37182938696,1738,0.69,2828,21397300,6.0490072109633984e-05,Very High,Low,0,-0.196842088862491,1.516219642516814,-0.5597638734393531,-0.8570857524157499,-0.8551935649009048,-1.0599263670062498,1001-3000
Romania,1996,female,25-34 years,42,1590500,2.64,37182938696,1738,0.69,2828,21397300,2.6406790317510218e-05,Medium,Low,0,-0.6498025774381098,-0.2555018963209932,-0.8216982257722597,-0.8570857524157499,-0.8551935649009048,-1.0599263670062498,1001-3000
Romania,1996,female,15-24 years,37,1856200,1.99,37182938696,1738,0.69,2828,21397300,1.9933196853787303e-05,Low,Low,0,-0.6665788918297993,0.0969587302657134,-0.871448614292025,-0.8570857524157499,-0.8551935649009048,-1.0599263670062498,1001-3000
Romania,1996,male,5-14 years,15,1677700,0.89,37182938696,1738,0.69,2828,21397300,8.940811825713774e-06,Very Low,Low,1,-0.7403946751532335,-0.1398279533839935,-0.9559264902924444,-0.8570857524157499,-0.8551935649009048,-1.0599263670062498,1001-3000
Romania,1996,female,5-14 years,2,1611700,0.12,37182938696,1738,0.69,2828,21397300,1.240925730595024e-06,Very Low,Low,0,-0.7840130925716264,-0.2273793322124565,-1.0151010935381963,-0.8570857524157499,-0.8551935649009048,-1.0599263670062498,1001-3000
Romania,1997,male,35-54 years,1052,2869400,36.66,35838588170,1677,0.69,2859,21369000,0.000366627169443,Extreme,Low,1,2.7261545563393104,1.4574751438272284,1.7887226848990216,-0.8766464919539634,-0.8722781160821458,-1.0599263670062498,1001-3000
Romania,1997,male,75+ years,109,326700,33.36,35838588170,1677,0.69,2859,21369000,0.0003336394245485,Extreme,Low,1,-0.4330021215445234,-1.9466694831966027,1.5343344056094774,-0.8766464919539634,-0.8722781160821458,-1.0599263670062498,1001-3000
Romania,1997,male,55-74 years,622,2007400,30.99,35838588170,1677,0.69,2859,21369000,0.0003098535418949,Extreme,Low,1,1.2856059121292909,0.3034370471211512,1.3509072032049516,-0.8766464919539634,-0.8722781160821458,-1.0599263670062498,1001-3000
Romania,1997,male,25-34 years,369,1659700,22.23,35838588170,1677,0.69,2859,21369000,0.0002223293366271,Extreme,Low,1,0.4380272912336281,-0.1620606863181794,0.6759555796408707,-0.8766464919539634,-0.8722781160821458,-1.0599263670062498,1001-3000
Romania,1997,male,15-24 years,207,1942100,10.66,35838588170,1677,0.69,2859,21369000,0.0001065856547036,Extreme,Low,1,-0.1046910351896816,0.2160139755261317,-0.2166133479206069,-0.8766464919539634,-0.8722781160821458,-1.0599263670062498,1001-3000
Romania,1997,female,75+ years,46,554700,8.29,35838588170,1677,0.69,2859,21369000,8.292770867135389e-05,Extreme,Low,0,-0.6440592484869216,-1.6414250678265498,-0.399053954331123,-0.8766464919539634,-0.8722781160821458,-1.0599263670062498,1001-3000
Romania,1997,female,55-74 years,173,2409000,7.18,35838588170,1677,0.69,2859,21369000,7.181403071814031e-05,Very High,Low,0,-0.2185948814760553,0.8410956313869988,-0.4847581884379994,-0.8766464919539634,-0.8722781160821458,-1.0599263670062498,1001-3000
Romania,1997,female,35-54 years,172,2924900,5.88,35838588170,1677,0.69,2859,21369000,5.880542924544429e-05,High,Low,0,-0.2219449946021251,1.5317780607265177,-0.585075313939789,-0.8766464919539634,-0.8722781160821458,-1.0599263670062498,1001-3000
Romania,1997,female,15-24 years,48,1850300,2.59,35838588170,1677,0.69,2859,21369000,2.5941739177430688e-05,Medium,Low,0,-0.637359022234782,0.0931129346008209,-0.8385069320829477,-0.8766464919539634,-0.8722781160821458,-1.0599263670062498,1001-3000
Romania,1997,female,25-34 years,41,1625900,2.52,35838588170,1677,0.69,2859,21369000,2.52168030014146e-05,Medium,Low,0,-0.6608098141172707,-0.2073118321054942,-0.8440973495850008,-0.8766464919539634,-0.8722781160821458,-1.0599263670062498,1001-3000
Romania,1997,male,5-14 years,16,1631600,0.98,35838588170,1677,0.69,2859,21369000,9.806325079676393e-06,Very Low,Low,1,-0.744562642269016,-0.1996807217212429,-0.9629367844744742,-0.8766464919539634,-0.8722781160821458,-1.0599263670062498,1001-3000
Romania,1997,female,5-14 years,4,1567300,0.26,35838588170,1677,0.69,2859,21369000,2.5521597652013016e-06,Very Low,Low,0,-0.7847639997818537,-0.2857650020207798,-1.0188780025823811,-0.8766464919539634,-0.8722781160821458,-1.0599263670062498,1001-3000
Romania,1998,male,35-54 years,1082,2866500,37.75,41976002704,1967,0.69,2838,21338400,0.0003774638060352,Extreme,Low,1,2.7898454108433093,1.471660020743358,1.7991504470924702,-0.7873451045436238,-0.7910564793188688,-1.0599263670062498,1001-3000
Romania,1998,male,75+ years,125,339700,36.8,41976002704,1967,0.69,2838,21338400,0.0003679717397703,Extreme,Low,1,-0.3679098324175387,-1.9452200127164567,1.728890416349572,-0.7873451045436238,-0.7910564793188688,-1.0599263670062498,1001-3000
Romania,1998,male,55-74 years,616,1982600,31.07,41976002704,1967,0.69,2838,21338400,0.0003107031171189,Extreme,Low,1,1.2522132861206812,0.2764010918312435,1.3049895421037054,-0.7873451045436238,-0.7910564793188688,-1.0599263670062498,1001-3000
Romania,1998,male,25-34 years,332,1706100,19.46,41976002704,1967,0.69,2838,21338400,0.0001945958619072,Extreme,Low,1,0.3151155963755601,-0.0974976454062263,0.445566620583096,-0.7873451045436238,-0.7910564793188688,-1.0599263670062498,1001-3000
Romania,1998,male,15-24 years,176,1918800,9.17,41976002704,1967,0.69,2838,21338400,9.172399416301857e-05,Extreme,Low,1,-0.1996282050337317,0.1901271698212957,-0.3158883027788091,-0.7873451045436238,-0.7910564793188688,-1.0599263670062498,1001-3000
Romania,1998,female,55-74 years,168,2387500,7.04,41976002704,1967,0.69,2838,21338400,7.036649214659686e-05,Very High,Low,0,-0.2260253230547211,0.8239294777533107,-0.473975984258044,-0.7873451045436238,-0.7910564793188688,-1.0599263670062498,1001-3000
Romania,1998,female,75+ years,39,576700,6.76,41976002704,1967,0.69,2838,21338400,6.76261487775273e-05,Very High,Low,0,-0.6516788511431739,-1.624735380798626,-0.4942599355057181,-0.7873451045436238,-0.7910564793188688,-1.0599263670062498,1001-3000
Romania,1998,female,35-54 years,175,2927600,5.98,41976002704,1967,0.69,2838,21338400,5.977592567290613e-05,High,Low,0,-0.2029278447863554,1.5542828520099383,-0.5523670853376631,-0.7873451045436238,-0.7910564793188688,-1.0599263670062498,1001-3000
Romania,1998,female,25-34 years,52,1665800,3.12,41976002704,1967,0.69,2838,21338400,3.121623244086925e-05,Medium,Low,0,-0.6087835343590663,-0.1519935553905664,-0.7637652012474444,-0.7873451045436238,-0.7910564793188688,-1.0599263670062498,1001-3000
Romania,1998,female,15-24 years,54,1831300,2.95,41976002704,1967,0.69,2838,21338400,2.9487249494894336e-05,Medium,Low,0,-0.602184254853819,0.0718047846195647,-0.776563088614429,-0.7873451045436238,-0.7910564793188688,-1.0599263670062498,1001-3000
Romania,1998,male,5-14 years,19,1600400,1.19,41976002704,1967,0.69,2838,21338400,1.1872031992002e-05,Low,Low,1,-0.7176716461956473,-0.2404310867299173,-0.9069504762238744,-0.7873451045436238,-0.7910564793188688,-1.0599263670062498,1001-3000
Romania,1998,female,5-14 years,0,1535400,0.0,41976002704,1967,0.69,2838,21338400,0.0,,Low,0,-0.7803648014954969,-0.3283277157369175,-0.9948269521628588,-0.7873451045436238,-0.7910564793188688,-1.0599263670062498,1001-3000
Romania,1999,male,75+ years,125,355100,35.2,36183003978,1698,0.69,2736,21310800,0.000352013517319,Extreme,Low,1,-0.3822605171696187,-1.9407826745395649,1.7741525978206052,-0.87163512937937,-0.8663965492820465,-1.0599263670062498,1001-3000
Romania,1999,male,35-54 years,945,2862700,33.01,36183003978,1698,0.69,2736,21310800,0.0003301079400565,Extreme,Low,1,2.660978551559384,1.484545756397522,1.5975916967281891,-0.87163512937937,-0.8663965492820465,-1.0599263670062498,1001-3000
Romania,1999,male,55-74 years,613,1960600,31.27,36183003978,1698,0.69,2736,21310800,0.0003126593899826,Extreme,Low,1,1.4288378554398369,0.2522962837749561,1.4569548311990712,-0.87163512937937,-0.8663965492820465,-1.0599263670062498,1001-3000
Romania,1999,male,25-34 years,322,1770400,18.19,36183003978,1698,0.69,2736,21310800,0.0001818798011748,Extreme,Low,1,0.3488591127567393,-0.0075128833825785,0.4028597134260586,-0.87163512937937,-0.8663965492820465,-1.0599263670062498,1001-3000
Romania,1999,male,15-24 years,195,1880500,10.37,36183003978,1698,0.69,2736,21310800,0.0001036958255783,Extreme,Low,1,-0.1224718161805574,0.1428813821486757,-0.2273100838308639,-0.87163512937937,-0.8663965492820465,-1.0599263670062498,1001-3000
Romania,1999,female,75+ years,53,597400,8.87,36183003978,1698,0.69,2736,21310800,8.871777703381319e-05,Extreme,Low,0,-0.6494717524726531,-1.6098060120670588,-0.3480344872980896,-0.87163512937937,-0.8663965492820465,-1.0599263670062498,1001-3000
Romania,1999,female,55-74 years,183,2369700,7.72,36183003978,1698,0.69,2736,21310800,7.722496518546652e-05,Very High,Low,0,-0.1670070220643965,0.8111182095591171,-0.4406675730056011,-0.87163512937937,-0.8663965492820465,-1.0599263670062498,1001-3000
Romania,1999,female,35-54 years,163,2925700,5.57,36183003978,1698,0.69,2736,21310800,5.571316266192706e-05,High,Low,0,-0.2412323652041282,1.5706024205979672,-0.6140546146783281,-0.87163512937937,-0.8663965492820465,-1.0599263670062498,1001-3000
Romania,1999,female,25-34 years,51,1720700,2.96,36183003978,1698,0.69,2736,21310800,2.9639100366130065e-05,Medium,Low,0,-0.6568942867866262,-0.075402029585152,-0.8242138758983768,-0.87163512937937,-0.8663965492820465,-1.0599263670062498,1001-3000
Romania,1999,female,15-24 years,47,1800200,2.61,36183003978,1698,0.69,2736,21310800,2.610821019886679e-05,Medium,Low,0,-0.6717393554145726,0.0331932847630288,-0.8526731646959187,-0.87163512937937,-0.8663965492820465,-1.0599263670062498,1001-3000
Romania,1999,male,5-14 years,35,1566000,2.23,36183003978,1698,0.69,2736,21310800,2.234993614303959e-05,Medium,Low,1,-0.7162745612984116,-0.2867189494551342,-0.8829651878595834,-0.87163512937937,-0.8663965492820465,-1.0599263670062498,1001-3000
Romania,1999,female,5-14 years,4,1501800,0.27,36183003978,1698,0.69,2736,21310800,2.6634705020641898e-06,Very Low,Low,0,-0.8313238431649959,-0.3744147882117783,-1.0416398519071637,-0.87163512937937,-0.8663965492820465,-1.0599263670062498,1001-3000
Romania,2000,male,35-54 years,978,2865300,34.13,37438527800,1758,0.706,2836,21290400,0.0003413255156528,Extreme,Low,1,2.6079605467504554,1.4997018762926615,1.6855738570521792,-0.8533668474163039,-0.849592072710334,-0.6476213367775857,1001-3000
Romania,2000,male,55-74 years,658,1934900,34.01,37438527800,1758,0.706,2836,21290400,0.000340069254225,Extreme,Low,1,1.4827281310738545,0.2208799299058113,1.6754264886096768,-0.8533668474163039,-0.849592072710334,-0.6476213367775857,1001-3000
Romania,2000,male,75+ years,114,375100,30.39,37438527800,1758,0.706,2836,21290400,0.0003039189549453,Extreme,Low,1,-0.4301669755763673,-1.92304362122726,1.383424841515999,-0.8533668474163039,-0.849592072710334,-0.6476213367775857,1001-3000
Romania,2000,male,25-34 years,364,1851600,19.66,37438527800,1758,0.706,2836,21290400,0.000196586735796,Extreme,Low,1,0.4489208491709773,0.1063852307075905,0.5164559532275799,-0.8533668474163039,-0.849592072710334,-0.6476213367775857,1001-3000
Romania,2000,female,75+ years,65,623400,10.43,37438527800,1758,0.706,2836,21290400,0.0001042669233237,Extreme,Low,0,-0.6024681892268469,-1.5817587015283612,-0.2292512148574403,-0.8533668474163039,-0.849592072710334,-0.6476213367775857,1001-3000
Romania,2000,male,15-24 years,188,1846000,10.18,37438527800,1758,0.706,2836,21290400,0.0001018418201516,Extreme,Low,1,-0.1699569794511533,0.098688108072416,-0.2488398250414492,-0.8533668474163039,-0.849592072710334,-0.6476213367775857,1001-3000
Romania,2000,female,55-74 years,171,2347300,7.28,37438527800,1758,0.706,2836,21290400,7.284965705278405e-05,Very High,Low,0,-0.2297349515339727,0.7877180325390197,-0.4830221014359546,-0.8533668474163039,-0.849592072710334,-0.6476213367775857,1001-3000
Romania,2000,female,35-54 years,179,2929500,6.11,37438527800,1758,0.706,2836,21290400,6.110257723160949e-05,Very High,Low,0,-0.2016041411420577,1.587943889360198,-0.5779083603237217,-0.8533668474163039,-0.849592072710334,-0.6476213367775857,1001-3000
Romania,2000,female,25-34 years,58,1792700,3.24,37438527800,1758,0.706,2836,21290400,3.23534333686618e-05,Medium,Low,0,-0.6270826483197726,0.0254279944197729,-0.8101276649430853,-0.8533668474163039,-0.849592072710334,-0.6476213367775857,1001-3000
Romania,2000,female,15-24 years,32,1771300,1.81,37438527800,1758,0.706,2836,21290400,1.8065827358437306e-05,Low,Low,0,-0.7185077820934964,-0.0039860099360725,-0.9255348557862838,-0.8533668474163039,-0.849592072710334,-0.6476213367775857,1001-3000
Romania,2000,male,5-14 years,23,1508100,1.53,37438527800,1758,0.706,2836,21290400,1.5250978051853326e-05,Low,Low,1,-0.7501549437844008,-0.3657507737892743,-0.9482716145468004,-0.8533668474163039,-0.849592072710334,-0.6476213367775857,1001-3000
Romania,2000,female,5-14 years,6,1445200,0.42,37438527800,1758,0.706,2836,21290400,4.151674508718517e-06,Very Low,Low,0,-0.8099329158672203,-0.4522059548165023,-1.037925503470703,-0.8533668474163039,-0.849592072710334,-0.6476213367775857,1001-3000
Romania,2001,male,35-54 years,1043,2857051,36.51,40716836998,1914,0.706,2720,21272887,0.0003650617367348,Extreme,Low,1,2.8220082591423243,1.5020094779892936,2.011648324735134,-0.8056663771091963,-0.8059004336238815,-0.6476213367775857,1001-3000
Romania,2001,male,75+ years,113,396468,28.5,40716836998,1914,0.706,2720,21272887,0.0002850166974383,Extreme,Low,1,-0.3929378588679185,-1.9064415804639057,1.3429642250748477,-0.8056663771091963,-0.8059004336238815,-0.6476213367775857,1001-3000
Romania,2001,male,55-74 years,540,1915525,28.19,40716836998,1914,0.706,2720,21272887,0.0002819070489813,Extreme,Low,1,1.0831718103690424,0.1977879616814888,1.3169866942121702,-0.8056663771091963,-0.8059004336238815,-0.6476213367775857,1001-3000
Romania,2001,male,25-34 years,371,1931865,19.2,40716836998,1914,0.706,2720,21272887,0.0001920424046193,Extreme,Low,1,0.4989504190316972,0.2204224715903703,0.5662711054058649,-0.8056663771091963,-0.8059004336238815,-0.6476213367775857,1001-3000
Romania,2001,male,15-24 years,185,1809255,10.23,40716836998,1914,0.706,2720,21272887,0.0001022520319136,Extreme,Low,1,-0.1440388045703513,0.0505805340182799,-0.1838240292653716,-0.8056663771091963,-0.8059004336238815,-0.6476213367775857,1001-3000
Romania,2001,female,75+ years,54,653462,8.26,40716836998,1914,0.706,2720,21272887,8.263678683687804e-05,Extreme,Low,0,-0.596896806139536,-1.5504481141528237,-0.347686807134196,-0.8056663771091963,-0.8059004336238815,-0.6476213367775857,1001-3000
Romania,2001,female,55-74 years,178,2329886,7.64,40716836998,1914,0.706,2720,21272887,7.63985877420612e-05,Very High,Low,0,-0.1682373237381703,0.7717694892429352,-0.3997997748069048,-0.8056663771091963,-0.8059004336238815,-0.6476213367775857,1001-3000
Romania,2001,female,35-54 years,138,2921486,4.72,40716836998,1914,0.706,2720,21272887,4.7236235258358245e-05,High,Low,0,-0.3065145761257077,1.5912661882695125,-0.6434176377741294,-0.8056663771091963,-0.8059004336238815,-0.6476213367775857,1001-3000
Romania,2001,female,25-34 years,36,1868696,1.93,40716836998,1914,0.706,2720,21272887,1.926477072782304e-05,Low,Low,0,-0.6591215697139279,0.1329194510007661,-0.8770870036732155,-0.8056663771091963,-0.8059004336238815,-0.6476213367775857,1001-3000
Romania,2001,male,5-14 years,26,1456471,1.79,40716836998,1914,0.706,2720,21272887,1.7851368135719834e-05,Low,Low,1,-0.6936908828108121,-0.4381032446656147,-0.8888943542356552,-0.8056663771091963,-0.8059004336238815,-0.6476213367775857,1001-3000
Romania,2001,female,15-24 years,31,1739076,1.78,40716836998,1914,0.706,2720,21272887,1.782555793996352e-05,Low,Low,0,-0.67640622626237,-0.0466328852531638,-0.8891099686905054,-0.8056663771091963,-0.8059004336238815,-0.6476213367775857,1001-3000
Romania,2001,female,5-14 years,5,1393646,0.36,40716836998,1914,0.706,2720,21272887,3.587711657049208e-06,Very Low,Low,0,-0.7662864403142693,-0.5251297492571372,-1.0080507738480389,-0.8056663771091963,-0.8059004336238815,-0.6476213367775857,1001-3000
Romania,2002,male,35-54 years,1138,2808780,40.52,46174557556,2231,0.706,3067,20700580,0.0004051581113508,Extreme,Low,1,2.778670318199577,1.5288598065320165,1.8825224442183093,-0.726254759199515,-0.7171167824033338,-0.6476213367775857,>=3000
Romania,2002,male,75+ years,142,404282,35.12,46174557556,2231,0.706,3067,20700580,0.0003512399760563,Extreme,Low,1,-0.3576662237894064,-1.863253259974256,1.492876517262299,-0.726254759199515,-0.7171167824033338,-0.6476213367775857,>=3000
Romania,2002,male,55-74 years,651,1878420,34.66,46174557556,2231,0.706,3067,20700580,0.0003465678602229,Extreme,Low,1,1.2451403021868914,0.2163670065568134,1.45911290702601,-0.726254759199515,-0.7171167824033338,-0.6476213367775857,>=3000
Romania,2002,male,25-34 years,375,1876794,19.98,46174557556,2231,0.706,3067,20700580,0.0001998088229182,Extreme,Low,1,0.3760349953706671,0.2140731490255785,0.3985409711194163,-0.726254759199515,-0.7171167824033338,-0.6476213367775857,>=3000
Romania,2002,male,15-24 years,198,1739618,11.38,46174557556,2231,0.706,3067,20700580,0.0001138180910981,Extreme,Low,1,-0.1813260166093028,0.0205539604003168,-0.2228814543161005,-0.726254759199515,-0.7171167824033338,-0.6476213367775857,>=3000
Romania,2002,female,75+ years,59,669890,8.81,46174557556,2231,0.706,3067,20700580,8.807416142948843e-05,Extreme,Low,0,-0.6190276022884883,-1.4885503625841985,-0.4089230762013388,-0.726254759199515,-0.7171167824033338,-0.6476213367775857,>=3000
Romania,2002,female,55-74 years,187,2292484,8.16,46174557556,2231,0.706,3067,20700580,8.157090736511138e-05,Extreme,Low,0,-0.2159642715911089,0.8005022001688908,-0.4559196283688821,-0.726254759199515,-0.7171167824033338,-0.6476213367775857,>=3000
Romania,2002,female,35-54 years,175,2875101,6.09,46174557556,2231,0.706,3067,20700580,6.086742691821957e-05,Very High,Low,0,-0.2537514588439882,1.6224212612239155,-0.6055358342313961,-0.726254759199515,-0.7171167824033338,-0.6476213367775857,>=3000
Romania,2002,female,25-34 years,58,1810431,3.2,46174557556,2231,0.706,3067,20700580,3.203657029734908e-05,Medium,Low,0,-0.6221765345595616,0.1204524434011381,-0.8138855071497181,-0.726254759199515,-0.7171167824033338,-0.6476213367775857,>=3000
Romania,2002,male,5-14 years,35,1372601,2.55,46174557556,2231,0.706,3067,20700580,2.549903431514329e-05,Medium,Low,1,-0.694601976794247,-0.4972103136102801,-0.8611298017433905,-0.726254759199515,-0.7171167824033338,-0.6476213367775857,>=3000
Romania,2002,female,15-24 years,38,1659695,2.29,46174557556,2231,0.706,3067,20700580,2.289577301853653e-05,Medium,Low,0,-0.6851551799810272,-0.0921963320159715,-0.8799425844089014,-0.726254759199515,-0.7171167824033338,-0.6476213367775857,>=3000
Romania,2002,female,5-14 years,11,1312484,0.84,46174557556,2231,0.706,3067,20700580,8.381054549998324e-06,Very Low,Low,0,-0.7701763513000056,-0.5820195591239622,-0.9848349532063068,-0.726254759199515,-0.7171167824033338,-0.6476213367775857,>=3000
Romania,2003,male,35-54 years,1069,2925320,36.54,59867801205,2898,0.706,2894,20656841,0.0003654301067917,Extreme,Low,1,2.711098740678654,1.6290284623495022,1.7927432475694027,-0.5270135886334205,-0.5303070178477965,-0.6476213367775857,1001-3000
Romania,2003,male,55-74 years,662,1863111,35.53,59867801205,2898,0.706,2894,20656841,0.0003553196776788,Extreme,Low,1,1.3782009905805523,0.1917455825233438,1.714733144207009,-0.5270135886334205,-0.5303070178477965,-0.6476213367775857,1001-3000
Romania,2003,male,75+ years,127,421121,30.16,59867801205,2898,0.706,2894,20656841,0.0003015760315918,Extreme,Low,1,-0.3738881895238329,-1.7594217864977453,1.3000576304872749,-0.5270135886334205,-0.5303070178477965,-0.6476213367775857,1001-3000
Romania,2003,male,25-34 years,349,1803090,19.36,59867801205,2898,0.706,2894,20656841,0.0001935566166968,Extreme,Low,1,0.3531469468933138,0.110530722048573,0.4666008476932961,-0.5270135886334205,-0.5303070178477965,-0.6476213367775857,1001-3000
Romania,2003,male,15-24 years,157,1733591,9.06,59867801205,2898,0.706,2894,20656841,9.056346047020318e-05,Extreme,Low,1,-0.2756401981161104,0.0164911094440496,-0.3280743014163146,-0.5270135886334205,-0.5303070178477965,-0.6476213367775857,1001-3000
Romania,2003,female,75+ years,55,692956,7.94,59867801205,2898,0.706,2894,20656841,7.937011873769763e-05,Very High,Low,0,-0.609683368902367,-1.391599830896217,-0.4144399477971625,-0.5270135886334205,-0.5303070178477965,-0.6476213367775857,1001-3000
Romania,2003,female,55-74 years,176,2280751,7.72,59867801205,2898,0.706,2894,20656841,7.716756454343328e-05,Very High,Low,0,-0.2134164702245528,0.7568573655440081,-0.4314344273031417,-0.5270135886334205,-0.5303070178477965,-0.6476213367775857,1001-3000
Romania,2003,female,35-54 years,188,2993019,6.28,59867801205,2898,0.706,2894,20656841,6.281283212702626e-05,Very High,Low,0,-0.1741172736614638,1.7206324815974572,-0.5421927489370504,-0.5270135886334205,-0.5303070178477965,-0.6476213367775857,1001-3000
Romania,2003,female,15-24 years,45,1654756,2.72,59867801205,2898,0.706,2894,20656841,2.719434164311838e-05,Medium,Low,0,-0.6424326993716079,-0.0901811140365414,-0.8170180895070994,-0.5270135886334205,-0.5303070178477965,-0.6476213367775857,1001-3000
Romania,2003,female,25-34 years,36,1733161,2.08,59867801205,2898,0.706,2894,20656841,2.0771295915382355e-05,Medium,Low,0,-0.6719070967939246,0.0159092732533138,-0.8665770603012032,-0.5270135886334205,-0.5303070178477965,-0.6476213367775857,1001-3000
Romania,2003,male,5-14 years,22,1307126,1.68,59867801205,2898,0.706,2894,20656841,1.683081814607008e-05,Low,Low,1,-0.7177561594508618,-0.560561846560901,-0.8969810198808271,-0.5270135886334205,-0.5303070178477965,-0.6476213367775857,1001-3000
Romania,2003,female,5-14 years,8,1248839,0.64,59867801205,2898,0.706,2894,20656841,6.405949846217166e-06,Very Low,Low,0,-0.7636052221077989,-0.6394304187688443,-0.9774172748141848,-0.5270135886334205,-0.5303070178477965,-0.6476213367775857,1001-3000
Romania,2004,male,55-74 years,646,1874080,34.47,76216441462,3698,0.706,2720,20610767,0.0003447024673439,Extreme,Low,1,1.4572703828424085,0.2078973245893461,1.7794516514688594,-0.289135529536259,-0.3062473302249633,-0.6476213367775857,1001-3000
Romania,2004,male,35-54 years,999,2968149,33.66,76216441462,3698,0.706,2720,20610767,0.0003365733997855,Extreme,Low,1,2.684018662198617,1.661128284450073,1.713313051251356,-0.289135529536259,-0.3062473302249633,-0.6476213367775857,1001-3000
Romania,2004,male,75+ years,127,436622,29.09,76216441462,3698,0.706,2720,20610767,0.0002908694477144,Extreme,Low,1,-0.3463623564943402,-1.7014506864588423,1.3414628491618348,-0.289135529536259,-0.3062473302249633,-0.6476213367775857,1001-3000
Romania,2004,male,25-34 years,311,1778966,17.48,76216441462,3698,0.706,2720,20610767,0.0001748206542452,Extreme,Low,1,0.2930758401105956,0.0815592147295538,0.3972826339227697,-0.289135529536259,-0.3062473302249633,-0.6476213367775857,1001-3000
Romania,2004,male,15-24 years,166,1719930,9.65,76216441462,3698,0.706,2720,20610767,9.65155558656457e-05,Extreme,Low,1,-0.2108292604748158,0.0031428233078629,-0.2398125260708261,-0.289135529536259,-0.3062473302249633,-0.6476213367775857,1001-3000
Romania,2004,female,75+ years,55,715640,7.69,76216441462,3698,0.706,2720,20610767,7.685428427701079e-05,Very High,Low,0,-0.5965773029919238,-1.330836405313485,-0.3997778569069279,-0.289135529536259,-0.3062473302249633,-0.6476213367775857,1001-3000
Romania,2004,female,55-74 years,174,2298125,7.57,76216441462,3698,0.706,2720,20610767,7.571389719880337e-05,Very High,Low,0,-0.183027599752862,0.7711482003331447,-0.4090561172383763,-0.289135529536259,-0.3062473302249633,-0.6476213367775857,1001-3000
Romania,2004,female,35-54 years,130,3030172,4.29,76216441462,3698,0.706,2720,20610767,4.29018550762135e-05,High,Low,0,-0.3359367337236076,1.743512250930653,-0.6760169366282183,-0.289135529536259,-0.3062473302249633,-0.6476213367775857,1001-3000
Romania,2004,female,25-34 years,49,1706579,2.87,76216441462,3698,0.706,2720,20610767,2.871241237587009e-05,Medium,Low,0,-0.6174285485333891,-0.0145910550353681,-0.7914631266524891,-0.289135529536259,-0.3062473302249633,-0.6476213367775857,1001-3000
Romania,2004,male,5-14 years,27,1247536,2.16,76216441462,3698,0.706,2720,20610767,2.1642662015364688e-05,Medium,Low,1,-0.6938831155187619,-0.6243291058414394,-0.8489830561366337,-0.289135529536259,-0.3062473302249633,-0.6476213367775857,1001-3000
Romania,2004,female,15-24 years,33,1644876,2.01,76216441462,3698,0.706,2720,20610767,2.0062302568704268e-05,Medium,Low,0,-0.6730318699772966,-0.0965499716268138,-0.8618409590746677,-0.289135529536259,-0.3062473302249633,-0.6476213367775857,1001-3000
Romania,2004,female,5-14 years,3,1190092,0.25,76216441462,3698,0.706,2720,20610767,2.5208135169381864e-06,Very Low,Low,0,-0.7772880976846231,-0.7006308740646864,-1.0045596070966822,-0.289135529536259,-0.3062473302249633,-0.6476213367775857,1001-3000
Romania,2005,male,55-74 years,597,1891105,31.57,99697566668,4847,0.751,2603,20569960,0.0003156884467017,Extreme,Medium,1,1.4118237728908107,0.232326416248862,1.6616019811258491,0.0525225167363729,0.0155583961233309,0.5119865607405316,1001-3000
Romania,2005,male,35-54 years,943,2989109,31.55,99697566668,4847,0.751,2603,20569960,0.0003154786259049,Extreme,Medium,1,2.6970446246870496,1.674018128283424,1.6598050683112326,0.0525225167363729,0.0155583961233309,0.5119865607405316,1001-3000
Romania,2005,male,75+ years,135,453633,29.76,99697566668,4847,0.751,2603,20569960,0.0002975973970147,Extreme,Medium,1,-0.3042803702590806,-1.6550906320330618,1.5066695840125963,0.0525225167363729,0.0155583961233309,0.5119865607405316,1001-3000
Romania,2005,male,25-34 years,289,1771497,16.31,99697566668,4847,0.751,2603,20569960,0.000163138859394,Extreme,Medium,1,0.2677543441242164,0.0752797549497867,0.3551618547022778,0.0525225167363729,0.0155583961233309,0.5119865607405316,1001-3000
Romania,2005,female,75+ years,71,740695,9.59,99697566668,4847,0.751,2603,20569960,9.58559191030046e-05,Extreme,Medium,0,-0.5420090827300612,-1.278174968483507,-0.2210516544343726,0.0525225167363729,0.0155583961233309,0.5119865607405316,1001-3000
Romania,2005,male,15-24 years,153,1708513,8.96,99697566668,4847,0.751,2603,20569960,8.955155740693808e-05,Extreme,Medium,1,-0.2374191698766173,-0.0074189517860583,-0.2750424336727071,0.0525225167363729,0.0155583961233309,0.5119865607405316,1001-3000
